player_id,player_name,role_name,role_name_consistency_at5,topk_neighbors,topk_neighbor_categories
14703,M. Arnautović,Forward,0.8,"J. King, Son Heung-Min, J. Ayew, D. Tadić, E. Choupo-Moting","Forward, Forward, Forward, Midfielder, Forward"
14748,A. Rüdiger,Defender,1.0,"J. Vertonghen, W. Hoedt, G. Cahill, J. Evans, H. Maguire","Defender, Defender, Defender, Defender, Defender"
14763,S. Okazaki,Forward,0.4,"J. Lingard, Ayoze Pérez, P. Pogba, J. Hernández, A. Iwobi","Midfielder, Forward, Midfielder, Forward, Midfielder"
14796,C. Löwe,Defender,1.0,"C. Daniels, L. Baines, G. Bong, A. Young, S. Ward","Defender, Defender, Defender, Defender, Defender"
14808,İ. Gündoğan,Midfielder,1.0,"M. Dembélé, G. Wijnaldum, N. Kanté, S. Davis, P. Pogba","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
14853,C. Fuchs,Defender,1.0,"S. Ward, C. Daniels, A. Young, K. Gibbs, G. Bong","Defender, Defender, Defender, Defender, Defender"
14869,S. Kolašinac,Defender,1.0,"B. Davies, Marcos Alonso, E. Pieters, R. Bertrand, B. Chilwell","Defender, Defender, Defender, Defender, Defender"
14870,J. Matip,Defender,1.0,"J. Stones, V. Kompany, D. Sánchez, K. Long, W. Morgan","Defender, Defender, Defender, Defender, Defender"
14911,Son Heung-Min,Forward,0.8,"W. Zaha, M. Arnautović, E. Hazard, E. Choupo-Moting, A. Martial","Midfielder, Forward, Forward, Forward, Forward"
15054,M. Diouf,Forward,0.6,"A. Townsend, C. Quaner, T. Walcott, A. Carrillo, E. Kachunga","Midfielder, Forward, Forward, Midfielder, Forward"
15198,E. Choupo-Moting,Forward,0.6,"Richarlison, J. King, N. Redmond, S. Mané, S. Boufal","Forward, Forward, Midfielder, Forward, Midfielder"
15215,C. Schindler,Defender,1.0,"N. Aké, L. Dunk, B. Mee, H. Maguire, C. Kabasele","Defender, Defender, Defender, Defender, Defender"
15526,P. Groß,Midfielder,1.0,"K. De Bruyne, D. Tadić, H. Mkhitaryan, J. Ibe, X. Shaqiri","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
15808,Roberto Firmino,Forward,1.0,"Ayoze Pérez, E. Hazard, A. Barnes, S. Rondón, S. Agüero","Forward, Forward, Forward, Forward, Forward"
15823,D. Williams,Midfielder,1.0,"W. Ndidi, M. Diamé, J. Hogg, A. Doucouré, E. Dier","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
16122,E. Kachunga,Forward,0.2,"N. Dyer, A. Carrillo, J. Guðmundsson, A. Knockaert, C. Quaner","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
16436,C. Quaner,Forward,0.0,"A. Knockaert, A. Townsend, A. Carrillo, N. Dyer, A. Lennon","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
18550,E. Can,Midfielder,1.0,"N. Kanté, Oriol Romeu, Fernandinho, A. Doucouré, G. Xhaka","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
20593,R. Pereyra,Midfielder,0.6,"J. Ayew, J. King, David Silva, A. Mooy, D. Gray","Forward, Forward, Midfielder, Midfielder, Midfielder"
20612,S. Mustafi,Defender,1.0,"M. Yoshida, W. Reid, C. Smalling, S. Prödl, J. Tarkowski","Defender, Defender, Defender, Defender, Defender"
20620,Pedro Obiang,Midfielder,1.0,"J. Cork, I. Gueye, L. Milivojević, E. Capoue, M. Noble","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
20855,E. Schelotto,Defender,1.0,"D. Janmaat, P. Zabaleta, Bruno Saltor, Cédric Soares, D. Yedlin","Defender, Defender, Defender, Defender, Defender"
20857,M. Gabbiadini,Forward,0.8,"E. Hazard, Ayoze Pérez, S. Mounié, D. Tadić, A. Gray","Forward, Forward, Forward, Midfielder, Forward"
21100,A. Ogbonna,Defender,1.0,"B. Martins Indi, C. Kabasele, Ahmed Hegazy, F. Lejeune, C. Schindler","Defender, Defender, Defender, Defender, Defender"
21164,F. Fernández,Defender,1.0,"W. Morgan, J. Lascelles, S. Duffy, R. Shawcross, K. Long","Defender, Defender, Defender, Defender, Defender"
22889,D. Zappacosta,Defender,0.8,"V. Moses, Kiko Femenía, S. Aurier, F. Hadergjonaj, Bellerín","Midfielder, Defender, Defender, Defender, Defender"
25393,D. Lovren,Defender,1.0,"M. Yoshida, P. Jagielka, J. Tomkins, M. Keane, J. Tarkowski","Defender, Defender, Defender, Defender, Defender"
25413,A. Lacazette,Forward,1.0,"S. Agüero, H. Kane, R. Lukaku, A. Barnes, Álvaro Morata","Forward, Forward, Forward, Forward, Forward"
25430,M. Sakho,Defender,1.0,"N. Aké, L. Dunk, C. Schindler, A. Mawson, H. Maguire","Defender, Defender, Defender, Defender, Defender"
25537,G. Krychowiak,Midfielder,1.0,"M. Noble, L. Cook, W. Ndidi, S. Defour, I. Gueye","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25553,Azpilicueta,Defender,1.0,"M. van der Hoorn, S. Francis, C. Dawson, J. Stephens, T. Alderweireld","Defender, Defender, Defender, Defender, Defender"
25571,J. Ayew,Forward,0.8,"J. King, S. Rondón, J. Rodriguez, D. Alli, E. Hazard","Forward, Forward, Forward, Midfielder, Forward"
25572,A. Ayew,Forward,0.6,"T. Abraham, A. Iwobi, J. Rodriguez, X. Shaqiri, S. Okazaki","Forward, Midfielder, Forward, Midfielder, Forward"
25706,I. Gueye,Midfielder,1.0,"M. Noble, W. Ndidi, J. Cork, L. Cook, E. Can","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25707,E. Hazard,Forward,0.4,"D. Alli, M. Özil, David Silva, Pedro, S. Rondón","Midfielder, Midfielder, Midfielder, Forward, Forward"
25747,S. Mané,Forward,0.8,"A. Sánchez, D. Alli, E. Hazard, E. Choupo-Moting, A. Martial","Forward, Midfielder, Forward, Forward, Forward"
25785,S. Aurier,Defender,1.0,"Bellerín, Cédric Soares, K. Trippier, S. Coleman, F. Hadergjonaj","Defender, Defender, Defender, Defender, Defender"
25798,E. Capoue,Midfielder,1.0,"J. Cork, L. Milivojević, M. Noble, Pedro Obiang, G. Barry","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25804,M. Sissoko,Midfielder,1.0,"R. Mahrez, A. Knockaert, J. Ibe, X. Shaqiri, A. Carrillo","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
25854,K. Zouma,Defender,1.0,"A. Mariappa, V. Lindelöf, L. Koscielny, J. Stephens, C. Dawson","Defender, Defender, Defender, Defender, Defender"
25867,P. Aubameyang,Forward,1.0,"J. King, J. Rodriguez, J. Ayew, Roberto Firmino, J. Vardy","Forward, Forward, Forward, Forward, Forward"
25950,A. Knockaert,Midfielder,1.0,"A. Carrillo, M. Ritchie, R. Mahrez, J. Ibe, A. Townsend","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
26010,O. Giroud,Forward,1.0,"D. Gayle, H. Kane, A. Lacazette, Álvaro Morata, J. Vardy","Forward, Forward, Forward, Forward, Forward"
26150,R. Mahrez,Midfielder,1.0,"X. Shaqiri, J. Ibe, A. Knockaert, Juan Mata, K. De Bruyne","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
26495,G. Bong,Defender,1.0,"C. Daniels, S. Ward, K. Gibbs, A. Young, L. Baines","Defender, Defender, Defender, Defender, Defender"
26499,A. Masuaku,Defender,1.0,"R. Bertrand, B. Davies, M. Olsson, K. Gibbs, Marcos Alonso","Defender, Defender, Defender, Defender, Defender"
28291,T. Bakayoko,Midfielder,1.0,"D. Pröpper, N. Matić, J. Cork, A. Doucouré, G. Barry","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
28292,A. Doucouré,Midfielder,1.0,"N. Kanté, J. Cork, E. Can, Oriol Romeu, W. Ndidi","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
29640,M. Lemina,Midfielder,1.0,"A. Doucouré, N. Kanté, G. Wijnaldum, N. Matić, J. Cork","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
31528,N. Kanté,Midfielder,1.0,"E. Can, A. Doucouré, G. Xhaka, Fernandinho, Oriol Romeu","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
32636,C. Tosun,Forward,0.8,"D. Alli, S. Long, J. Vardy, S. Rondón, E. Hazard","Midfielder, Forward, Forward, Forward, Forward"
37725,C. Kouyaté,Midfielder,1.0,"I. Gueye, W. Ndidi, J. Livermore, M. Noble, L. Fer","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
38021,K. De Bruyne,Midfielder,1.0,"C. Eriksen, M. Özil, Juan Mata, H. Mkhitaryan, X. Shaqiri","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
38031,C. Benteke,Forward,1.0,"H. Kane, Álvaro Morata, T. Deeney, D. Gayle, C. Wood","Forward, Forward, Forward, Forward, Forward"
38377,L. Depoitre,Forward,0.8,"S. Mounié, J. Rodriguez, P. Crouch, Roberto Firmino, A. Iwobi","Forward, Forward, Forward, Forward, Midfielder"
41174,M. Lanzini,Midfielder,0.8,"A. Mooy, David Silva, T. Carroll, T. Cleverley, J. Ayew","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
49872,X. Shaqiri,Midfielder,1.0,"R. Mahrez, Juan Mata, J. Ibe, K. De Bruyne, A. Knockaert","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
49876,G. Xhaka,Midfielder,1.0,"Fernandinho, N. Kanté, L. Milivojević, M. Dembélé, E. Can","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
49971,M. Bauer,Defender,1.0,"Cédric Soares, J. Ward, D. Janmaat, T. Smith, S. Aurier","Defender, Defender, Defender, Defender, Defender"
55979,M. Jørgensen,Defender,1.0,"J. Stephens, J. Lascelles, K. Long, A. Mariappa, W. Morgan","Defender, Defender, Defender, Defender, Defender"
58978,G. Cameron,Defender,0.8,"K. Zouma, V. Lindelöf, W. Ndidi, M. Keane, P. Jagielka","Defender, Defender, Midfielder, Defender, Defender"
61962,Sung-Yeung Ki,Midfielder,1.0,"J. Shelvey, Y. Cabaye, D. Fletcher, W. Ndidi, J. Hogg","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
61988,S. Davis,Midfielder,1.0,"P. Pogba, E. Can, I. Gueye, L. Cook, N. Kanté","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
62224,R. Fraser,Midfielder,1.0,"M. Ritchie, J. Guðmundsson, D. Tadić, M. Phillips, M. Albrighton","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
62389,A. Mooy,Midfielder,1.0,"J. Milner, T. Cleverley, M. Lanzini, J. Allen, T. Carroll","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
64966,M. Suttner,Defender,1.0,"G. Bong, S. Ward, C. Daniels, A. Young, P. van Aanholt","Defender, Defender, Defender, Defender, Defender"
65254,K. Wimmer,Defender,1.0,"W. Hoedt, Nacho Monreal, J. Evans, B. Mee, J. Vertonghen","Defender, Defender, Defender, Defender, Defender"
68085,C. Kabasele,Defender,1.0,"C. Schindler, F. Lejeune, J. Evans, B. Mee, N. Aké","Defender, Defender, Defender, Defender, Defender"
70083,Danilo,Defender,0.6,"Javi Manquillo, A. Maitland-Niles, M. Albrighton, Cuco Martina, A. Young","Defender, Midfielder, Midfielder, Defender, Defender"
70086,N. Otamendi,Defender,0.2,"V. van Dijk, N. Matić, D. Pröpper, J. Cork, L. Milivojević","Defender, Midfielder, Midfielder, Midfielder, Midfielder"
70092,S. Defour,Midfielder,1.0,"I. Gueye, M. Noble, W. Ndidi, E. Dier, L. Cook","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
70122,N. Matić,Midfielder,0.8,"L. Milivojević, J. Cork, N. Otamendi, D. Gosling, G. Barry","Midfielder, Midfielder, Defender, Midfielder, Midfielder"
70156,A. Carrillo,Midfielder,1.0,"A. Knockaert, A. Townsend, R. Mahrez, J. Guðmundsson, J. Ibe","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
70215,C. Atsu,Midfielder,0.8,"D. Gray, N. Redmond, R. van La Parra, Richarlison, J. McClean","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
70389,Cédric Soares,Defender,1.0,"S. Coleman, S. Aurier, T. Smith, A. Valencia, T. Alexander-Arnold","Defender, Defender, Defender, Defender, Defender"
70965,João Mário,Midfielder,0.8,"P. Groß, T. Cleverley, A. Mooy, J. Ayew, J. Milner","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
71703,V. Lindelöf,Defender,1.0,"K. Zouma, L. Koscielny, A. Mariappa, M. Keane, P. Jagielka","Defender, Defender, Defender, Defender, Defender"
77546,A. Williams,Defender,1.0,"Ahmed Hegazy, J. Tomkins, S. Dann, F. Lejeune, M. Yoshida","Defender, Defender, Defender, Defender, Defender"
77548,J. Allen,Midfielder,0.8,"P. Pogba, N. Kanté, A. Doucouré, W. Rooney, J. McArthur","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
77552,N. Dyer,Midfielder,0.6,"E. Kachunga, A. Carrillo, C. Quaner, A. Lennon, A. Knockaert","Forward, Midfielder, Forward, Midfielder, Midfielder"
77558,G. Sigurðsson,Midfielder,1.0,"R. Brady, J. Stanislas, C. Brunt, M. Lanzini, N. Redmond","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
86308,C. Yacob,Midfielder,1.0,"A. Surman, E. Dier, L. Milivojević, Oriol Romeu, D. Stephens","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
91381,J. Izquierdo,Forward,0.4,"Ramadan Sobhi, Richarlison, A. Martial, Kenedy, R. van La Parra","Midfielder, Forward, Forward, Midfielder, Midfielder"
92899,J. Holebas,Defender,1.0,"R. Bertrand, B. Davies, A. Young, M. Olsson, L. Baines","Defender, Defender, Defender, Defender, Defender"
105333,Willian,Midfielder,1.0,"D. Tadić, J. Ibe, H. Mkhitaryan, K. De Bruyne, A. Oxlade-Chamberlain","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
105338,H. Mkhitaryan,Midfielder,1.0,"A. Oxlade-Chamberlain, K. De Bruyne, A. Iwobi, D. Tadić, C. Eriksen","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
105339,Fernandinho,Midfielder,1.0,"G. Xhaka, Oriol Romeu, N. Kanté, M. Dembélé, E. Can","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
119951,Ahmed Hegazy,Defender,1.0,"J. Tomkins, A. Williams, F. Lejeune, C. Kabasele, A. Ogbonna","Defender, Defender, Defender, Defender, Defender"
120353,Mohamed Salah,Forward,0.0,"J. Ibe, R. Mahrez, Bernardo Silva, A. Townsend, Willian","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
127537,L. Milivojević,Midfielder,1.0,"J. Cork, N. Matić, G. Xhaka, M. Schneiderlin, N. Kanté","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
134102,N. Aké,Defender,1.0,"A. Mawson, C. Schindler, B. Mee, L. Dunk, C. Clark","Defender, Defender, Defender, Defender, Defender"
134294,I. Hayden,Midfielder,1.0,"W. Ndidi, E. Dier, A. Doucouré, D. Stephens, J. Livermore","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
134513,A. Martial,Forward,0.4,"Richarlison, S. Boufal, W. Zaha, N. Redmond, J. Izquierdo","Forward, Midfielder, Midfielder, Midfielder, Forward"
135103,A. Christensen,Defender,1.0,"S. Mustafi, M. Yoshida, C. Smalling, S. Prödl, W. Reid","Defender, Defender, Defender, Defender, Defender"
135114,P. Højbjerg,Midfielder,1.0,"J. Cork, M. Noble, P. Pogba, G. Barry, I. Gueye","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
136441,B. Davies,Defender,1.0,"B. Chilwell, R. Bertrand, K. Gibbs, Marcos Alonso, C. Daniels","Defender, Defender, Defender, Defender, Defender"
145692,O. Niasse,Forward,1.0,"J. Rodriguez, S. Rondón, J. Vardy, D. Calvert-Lewin, E. Hazard","Forward, Forward, Forward, Forward, Forward"
149019,D. Simpson,Defender,1.0,"Bruno Saltor, D. Yedlin, K. Naughton, P. Bardsley, J. Gomez","Defender, Defender, Defender, Defender, Defender"
167145,Bellerín,Defender,1.0,"S. Aurier, Cédric Soares, A. Valencia, T. Alexander-Arnold, S. Coleman","Defender, Defender, Defender, Defender, Defender"
189821,M. Zeegelaar,Defender,1.0,"K. Gibbs, R. Bertrand, B. Davies, B. Chilwell, Marcos Alonso","Defender, Defender, Defender, Defender, Defender"
192748,M. James,Midfielder,1.0,"J. Cork, A. Doucouré, M. Noble, E. Can, L. Milivojević","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
207164,B. N'Diaye,Midfielder,1.0,"M. Dembélé, G. Xhaka, N. Matić, Fernandinho, L. Milivojević","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
210044,E. Dier,Midfielder,1.0,"D. Stephens, W. Ndidi, Oriol Romeu, I. Gueye, J. Hogg","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
214654,S. Mounié,Forward,0.8,"S. Rondón, G. Murray, J. Lingard, L. Depoitre, P. Crouch","Forward, Forward, Midfielder, Forward, Forward"
215983,S. Boufal,Midfielder,0.4,"A. Martial, N. Redmond, Richarlison, E. Choupo-Moting, R. van La Parra","Forward, Midfielder, Forward, Forward, Midfielder"
222220,A. Robertson,Defender,1.0,"B. Chilwell, B. Davies, Marcos Alonso, K. Gibbs, R. Bertrand","Defender, Defender, Defender, Defender, Defender"
230020,A. Iwobi,Midfielder,0.6,"H. Mkhitaryan, K. De Bruyne, Roberto Firmino, Ayoze Pérez, M. Özil","Midfielder, Midfielder, Forward, Forward, Midfielder"
230883,Ayoze Pérez,Forward,0.4,"Roberto Firmino, A. Ramsey, A. Iwobi, E. Hazard, P. Pogba","Forward, Midfielder, Midfielder, Forward, Midfielder"
235555,R. Loftus-Cheek,Midfielder,0.2,"J. King, J. Ayew, David Silva, S. Rondón, G. Murray","Forward, Forward, Midfielder, Forward, Forward"
245364,L. Sané,Midfielder,0.6,"R. van La Parra, N. Redmond, Richarlison, A. Masuaku, M. Pugh","Midfielder, Midfielder, Forward, Defender, Midfielder"
246866,A. Mawson,Defender,1.0,"N. Aké, L. Dunk, H. Maguire, B. Mee, P. Jones","Defender, Defender, Defender, Defender, Defender"
247248,S. March,Midfielder,1.0,"M. Albrighton, R. van La Parra, C. Atsu, D. Gray, J. McClean","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
252365,D. Yedlin,Defender,1.0,"J. Ward, K. Trippier, Bruno Saltor, S. Coleman, A. Valencia","Defender, Defender, Defender, Defender, Defender"
254898,Kenedy,Midfielder,0.0,"B. Davies, B. Chilwell, Marcos Alonso, S. Kolašinac, J. Schlupp","Defender, Defender, Defender, Defender, Defender"
256998,E. Bailly,Defender,1.0,"W. Morgan, K. Long, S. Duffy, J. Lascelles, M. Jørgensen","Defender, Defender, Defender, Defender, Defender"
257762,D. Sánchez,Defender,1.0,"J. Stones, V. Kompany, S. Mustafi, J. Matip, W. Morgan","Defender, Defender, Defender, Defender, Defender"
257899,J. Gomez,Defender,1.0,"K. Naughton, K. Walker, T. Alexander-Arnold, P. Zabaleta, Bruno Saltor","Defender, Defender, Defender, Defender, Defender"
265366,W. Ndidi,Midfielder,1.0,"E. Dier, Oriol Romeu, D. Stephens, I. Gueye, M. Noble","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
265673,Bernardo Silva,Midfielder,1.0,"A. Knockaert, J. Ibe, A. Townsend, R. Mahrez, A. Carrillo","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
268776,W. Hoedt,Defender,1.0,"H. Maguire, J. Vertonghen, A. Mawson, B. Mee, L. Dunk","Defender, Defender, Defender, Defender, Defender"
279717,A. Maitland-Niles,Midfielder,0.2,"Javi Manquillo, Cuco Martina, Danilo, M. Albrighton, A. Young","Defender, Defender, Defender, Midfielder, Defender"
282550,F. Hadergjonaj,Defender,1.0,"Cédric Soares, S. Aurier, K. Trippier, J. Kenny, S. Coleman","Defender, Defender, Defender, Defender, Defender"
283142,D. Gray,Midfielder,0.8,"N. Redmond, S. Boufal, C. Atsu, R. van La Parra, A. Martial","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
286825,J. Kenny,Defender,1.0,"M. Lowton, Cédric Soares, A. Valencia, P. Zabaleta, K. Naughton","Defender, Defender, Defender, Defender, Defender"
293686,J. Murphy,Midfielder,0.8,"D. Tadić, A. Townsend, J. Guðmundsson, M. Ritchie, R. Sterling","Midfielder, Midfielder, Midfielder, Midfielder, Forward"
293687,D. Calvert-Lewin,Forward,0.8,"S. Long, A. Iwobi, S. Rondón, J. Ayew, J. Rodriguez","Forward, Midfielder, Forward, Forward, Forward"
302518,L. Cook,Midfielder,1.0,"I. Gueye, N. Kanté, A. Doucouré, W. Ndidi, Oriol Romeu","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
332605,Ramadan Sobhi,Midfielder,0.4,"J. Izquierdo, Richarlison, Kenedy, R. van La Parra, A. Martial","Forward, Forward, Midfielder, Midfielder, Forward"
339789,Mikel Merino,Midfielder,1.0,"L. Milivojević, A. Doucouré, N. Kanté, J. Cork, I. Gueye","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
340386,Gabriel Jesus,Forward,1.0,"S. Agüero, H. Kane, Álvaro Morata, S. Rondón, T. Deeney","Forward, Forward, Forward, Forward, Forward"
343951,T. Abraham,Forward,0.8,"R. Lukaku, A. Ayew, Roberto Firmino, L. Depoitre, A. Iwobi","Forward, Forward, Forward, Forward, Midfielder"
346101,T. Alexander-Arnold,Defender,1.0,"Cédric Soares, A. Valencia, Bellerín, S. Coleman, K. Naughton","Defender, Defender, Defender, Defender, Defender"
350976,B. Chilwell,Defender,1.0,"B. Davies, K. Gibbs, R. Bertrand, Marcos Alonso, A. Robertson","Defender, Defender, Defender, Defender, Defender"
353236,T. Davies,Midfielder,1.0,"P. Pogba, J. Allen, A. Ramsey, I. Gueye, N. Kanté","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
355937,M. Holgate,Defender,1.0,"C. Dawson, J. Stephens, M. Jørgensen, S. Francis, M. Kelly","Defender, Defender, Defender, Defender, Defender"
377071,Richarlison,Forward,0.4,"A. Martial, E. Choupo-Moting, Ramadan Sobhi, W. Zaha, N. Redmond","Forward, Forward, Midfielder, Midfielder, Midfielder"
379209,D. Rice,Defender,1.0,"A. Mariappa, L. Koscielny, K. Zouma, J. Stephens, M. Jørgensen","Defender, Defender, Defender, Defender, Defender"
397168,T. Fosu-Mensah,Defender,1.0,"S. Francis, P. Bardsley, C. Dawson, D. Simpson, M. Lowton","Defender, Defender, Defender, Defender, Defender"
397178,M. Rashford,Forward,0.4,"W. Zaha, Richarlison, A. Martial, L. Sané, N. Redmond","Midfielder, Forward, Forward, Midfielder, Midfielder"
