player_id,player_name,role_name,role_name_consistency_at5,topk_neighbors,topk_neighbor_categories
254,R. Rosales,Defender,1.0,"O. El Hajjam, Hugo Mallo, P. Verhaegh, B. Bereszyński, Cédric Soares","Defender, Defender, Defender, Defender, Defender"
262,L. Fer,Midfielder,1.0,"P. Schiattarella, J. Livermore, L. Lerager, L. Modrić, M. de Roon","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
284,M. van der Hoorn,Defender,1.0,"Ramalho, C. Kerbrat, J. Koundé, Rafael Tolói, T. Cionek","Defender, Defender, Defender, Defender, Defender"
340,Cuco Martina,Defender,1.0,"E. Seka, Javi Manquillo, D. Brosinski, A. Young, F. Mattiello","Defender, Defender, Defender, Defender, Defender"
370,V. van Dijk,Defender,1.0,"F. Fazio, J. Gnagnon, Ö. Toprak, J. Vestergaard, N. Otamendi","Defender, Defender, Defender, Defender, Defender"
382,Suk Hyun-Jun,Forward,1.0,"Munir, G. Sio, Jorge Molina, K. Volland, J. Rodriguez","Forward, Forward, Forward, Forward, Forward"
383,D. Tadić,Midfielder,0.2,"M. Politano, J. Bamba, Munir, Felipe Anderson, A. Delort","Forward, Forward, Forward, Midfielder, Forward"
394,B. Nuytinck,Defender,1.0,"Sergi Gómez, R. Knoche, F. Lejeune, L. Perrin, Ximo Navarro","Defender, Defender, Defender, Defender, Defender"
454,P. van Aanholt,Defender,1.0,"A. Masina, A. Young, Aarón, C. Daniels, Danilo Avelar","Defender, Defender, Defender, Defender, Defender"
466,D. Pröpper,Midfielder,1.0,"Y. M'Vila, R. Freuler, Thiago Maia, R. Mandragora, A. Bertolacci","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
471,W. Bony,Forward,0.8,"Y. Poulsen, Gerard Moreno, M. Gómez, E. Ünal, Raúl García","Forward, Forward, Forward, Forward, Midfielder"
625,M. de Roon,Midfielder,1.0,"L. Lerager, E. Skhiri, S. Khedira, P. Schiattarella, A. Zambo Anguissa","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
703,M. Yoshida,Defender,1.0,"D. Da Silva, S. Mustafi, L. Bonucci, J. Tarkowski, Dante","Defender, Defender, Defender, Defender, Defender"
1712,K. Tete,Defender,1.0,"B. Bereszyński, H. Traoré, Hugo Mallo, Juanfran, L. De Silvestri","Defender, Defender, Defender, Defender, Defender"
1751,O. Tannane,Forward,0.6,"D. Berardi, L. Öztunali, A. Townsend, Malcom, Suso","Forward, Midfielder, Midfielder, Forward, Forward"
3269,Jordi Alba,Defender,1.0,"L. Augustinsson, B. Davies, Kévin Rodrigues, J. Roussillon, Marcos Alonso","Defender, Defender, Defender, Defender, Defender"
3270,Barragán,Defender,1.0,"A. Valencia, Daniel Carvajal, Iván Balliu, F. Chafik, Juanfran","Defender, Defender, Defender, Defender, Defender"
3276,A. Rami,Defender,1.0,"P. Gouano, K. Glik, David López, Luis Hernández, K. Mangane","Defender, Defender, Defender, Defender, Defender"
3277,Víctor Ruíz,Defender,1.0,"R. Thomas, A. Mawson, C. Lenglet, Mario Hermoso, N. Aké","Defender, Defender, Defender, Defender, Defender"
3278,Bruno Saltor,Defender,1.0,"M. Deplagne, Mario, D. Simpson, L. De Silvestri, B. Bereszyński","Defender, Defender, Defender, Defender, Defender"
3280,É. Banega,Midfielder,1.0,"J. Féret, Campaña, Álex Granell, D. Cataldi, Recio","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3281,Juan Bernat,Defender,0.4,"P. Sisto, Alex Sandro, Chory Castro, Alfonso Pedraza, Marcelo","Midfielder, Defender, Midfielder, Midfielder, Defender"
3282,Canales,Midfielder,1.0,"V. Birsa, A. Hunt, P. Groß, Susaeta, X. Shaqiri","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3286,Dani Parejo,Midfielder,1.0,"F. Viviani, M. Pjanić, L. Cigarini, L. Torreira, D. Fletcher","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3287,Portu,Midfielder,0.0,"F. Thauvin, Iñaki Williams, T. Müller, N. Pépé, Suso","Forward, Forward, Forward, Forward, Forward"
3290,Aduriz,Forward,1.0,"R. Falcao, G. Simeone, E. Rivière, R. Lukaku, S. Haller","Forward, Forward, Forward, Forward, Forward"
3291,Paco Alcácer,Forward,0.4,"J. Kurtič, J. Brandt, Mikel Oyarzabal, K. Toko Ekambi, I. Bebou","Midfielder, Midfielder, Midfielder, Forward, Forward"
3293,P. Piatti,Forward,0.2,"Chory Castro, T. Lemar, M. Gradel, F. Kainz, G. Sigurðsson","Midfielder, Midfielder, Forward, Midfielder, Midfielder"
3300,Albiol,Defender,1.0,"V. Kompany, J. Matip, K. Manolas, M. Silvestre, G. Pezzella","Defender, Defender, Defender, Defender, Defender"
3304,Nacho,Defender,1.0,"B. Pavard, V. Lindelöf, F. Eboa Eboa, G. Jung, B. Nuytinck","Defender, Defender, Defender, Defender, Defender"
3306,Sergio Ramos,Defender,1.0,"A. Romagnoli, M. Hummels, J. Morel, D. Astori, N. Moisander","Defender, Defender, Defender, Defender, Defender"
3308,Pedro Mendes,Defender,1.0,"D. Da Silva, W. Anton, L. Perrin, P. Jagielka, F. Schär","Defender, Defender, Defender, Defender, Defender"
3309,R. Varane,Defender,1.0,"Unai Núñez, Luis Hernández, N. N'Koulou, J. Tah, Marcelo","Defender, Defender, Defender, Defender, Defender"
3310,Marcelo,Defender,0.8,"D. Laxalt, Marcos Alonso, J. Roussillon, Jordi Alba, J. Mojica","Midfielder, Defender, Defender, Defender, Defender"
3313,José Callejón,Forward,0.2,"Malcom, D. Wass, M. Ritchie, J. Ward-Prowse, Samu Castillejo","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
3314,Á. di María,Midfielder,0.8,"D. Berardi, Canales, Susaeta, K. De Bruyne, J. Ibe","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
3315,L. Diarra,Midfielder,1.0,"Fabinho, G. Kondogbia, P. Hernández, E. Pulgar, Oriol Romeu","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3317,Granero,Midfielder,1.0,"P. Lees Melou, Campaña, A. Mooy, É. Banega, A. Guardado","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3318,S. Khedira,Midfielder,1.0,"L. Lerager, E. Skhiri, Fabián, L. Goretzka, M. de Roon","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3319,M. Özil,Midfielder,0.8,"C. Eriksen, K. De Bruyne, E. Hazard, R. Nainggolan, M. Götze","Midfielder, Midfielder, Forward, Midfielder, Midfielder"
3320,N. Şahin,Midfielder,1.0,"A. Rabiot, A. Bertolacci, N. Matić, Dani García, Trigueros","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3321,K. Benzema,Forward,1.0,"C. Immobile, L. Suárez, Mariano Díaz, D. Mertens, T. Deeney","Forward, Forward, Forward, Forward, Forward"
3322,Cristiano Ronaldo,Forward,1.0,"Kike García, L. Suárez, T. Werner, P. Aubameyang, J. Vardy","Forward, Forward, Forward, Forward, Forward"
3323,G. Higuaín,Forward,1.0,"N. Petersen, L. Messi, D. Mertens, Maxi Gómez, A. Lacazette","Forward, Forward, Forward, Forward, Forward"
3324,Álvaro Morata,Forward,1.0,"H. Kane, T. Deeney, E. Džeko, C. Benteke, F. Quagliarella","Forward, Forward, Forward, Forward, Forward"
3325,Juanfran,Defender,1.0,"Hugo Mallo, Pol Lirola, Cédric Soares, Y. Sabaly, Zaldúa","Defender, Defender, Defender, Defender, Defender"
3326,Jesé Rodríguez,Forward,1.0,"A. Rebić, S. Mané, A. Sánchez, Neymar, Philippe Coutinho","Forward, Forward, Forward, Forward, Forward"
3327,Joselu,Forward,1.0,"L. Stindl, E. Sala, M. Konaté, R. Rodelin, Gerard Moreno","Forward, Forward, Forward, Forward, Forward"
3334,Dani Alves,Defender,0.8,"K. Walker, J. Gomez, K. Malcuit, A. Florenzi, Daniel Carvajal","Defender, Defender, Defender, Midfielder, Defender"
3335,Bartra,Defender,0.6,"V. van Dijk, F. Fazio, J. Gbamin, F. Lustenberger, Rodri","Defender, Defender, Midfielder, Defender, Midfielder"
3337,Fontàs,Defender,1.0,"J. Morel, Bigas, Jemerson, A. Mawson, J. Alonso","Defender, Defender, Defender, Defender, Defender"
3338,Sergi Gómez,Defender,1.0,"V. Jovanović, B. Nuytinck, F. Lejeune, Raúl Navas, L. Perrin","Defender, Defender, Defender, Defender, Defender"
3339,Montoya,Defender,1.0,"H. Traoré, Hugo Mallo, B. Bereszyński, Mario, K. Malcuit","Defender, Defender, Defender, Defender, Defender"
3340,Muniesa,Defender,1.0,"Leandro Castán, R. van Drongelen, Ş. Radu, A. Diallo, S. Falette","Defender, Defender, Defender, Defender, Defender"
3341,Piqué,Defender,1.0,"Marquinhos, G. Pezzella, N. N'Koulou, Marcelo, M. Ginter","Defender, Defender, Defender, Defender, Defender"
3344,Rafinha,Midfielder,0.8,"L. Stindl, R. Nainggolan, Thiago Mendes, Pablo Fornals, P. Pogba","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
3345,Thiago Alcântara,Midfielder,1.0,"Zurutuza, Dani García, N. Keïta, Gabriel, A. Bertolacci","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3346,Sergio Busquets,Midfielder,1.0,"J. Seri, Fernandinho, A. Tameze, Lucas Leiva, M. Badelj","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3347,Sergi Roberto,Defender,1.0,"Daniel Carvajal, João Cancelo, Dani Alves, Bellerín, K. Walker","Defender, Defender, Defender, Defender, Defender"
3348,Deulofeu,Forward,0.6,"A. Saint-Maximin, J. Guðmundsson, Lucas Vázquez, A. Knockaert, Iñaki Williams","Forward, Midfielder, Forward, Midfielder, Forward"
3350,Fàbregas,Midfielder,1.0,"Dani Parejo, S. Khaoui, Y. Cabaye, J. de Guzmán, P. Lees Melou","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3351,Kiko Femenía,Defender,1.0,"K. Trippier, S. Aurier, Pol Lirola, Daniel Carvajal, Rafael","Defender, Defender, Defender, Defender, Defender"
3353,Iniesta,Midfielder,1.0,"M. Hamšík, Borja García, K. Linetty, G. Bonaventura, H. Aouar","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3358,Cristian Tello,Forward,0.4,"Caiuby, D. Rolán, A. Thomasson, A. Ndiaye, R. Loftus-Cheek","Midfielder, Forward, Midfielder, Forward, Midfielder"
3359,L. Messi,Forward,1.0,"R. Lukaku, P. Dybala, Rodrigo, A. Lacazette, M. Coda","Forward, Forward, Forward, Forward, Forward"
3360,Pedro,Forward,0.4,"E. Hazard, D. Alli, David Silva, M. Antenucci, A. Taarabt","Forward, Midfielder, Midfielder, Forward, Midfielder"
3361,A. Sánchez,Forward,0.8,"S. Mané, Philippe Coutinho, Neymar, G. Caprari, D. Alli","Forward, Forward, Forward, Forward, Midfielder"
3384,A. Guardado,Midfielder,1.0,"É. Banega, J. Féret, D. Cataldi, Álex Granell, Trigueros","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3407,Ramalho,Defender,0.8,"M. van der Hoorn, J. Koundé, Rafael Tolói, B. Stambouli, A. Izzo","Defender, Defender, Defender, Midfielder, Defender"
3408,Saborit,Defender,1.0,"O. Wendt, M. Gobbi, J. Amavi, M. Plattenhardt, Aarón","Defender, Defender, Defender, Defender, Defender"
3409,San José,Midfielder,1.0,"Oriol Romeu, E. Dier, F. Magnanelli, W. Ndidi, M. Verratti","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3413,Ander Herrera,Midfielder,1.0,"Fabián, L. Lerager, E. Skhiri, Illarramendi, J. Livermore","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3414,Iturraspe,Midfielder,1.0,"I. Rakitić, F. Magnanelli, Gabi, E. Skhiri, A. Zambo Anguissa","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3416,Javi Martínez,Midfielder,1.0,"Oriol Romeu, J. Weigl, S. Lobotka, Y. Aït Bennasser, San José","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3420,Susaeta,Midfielder,1.0,"K. De Bruyne, Canales, A. Hunt, D. Payet, V. Birsa","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3421,De Marcos,Defender,1.0,"A. Rosi, Daniel Carvajal, Bellerín, S. Aurier, Ander Capa","Defender, Defender, Defender, Defender, Defender"
3423,Ibai Gómez,Midfielder,0.8,"S. Verdi, P. Groß, Susaeta, B. Bourigeaud, J. Guðmundsson","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
3425,Muniain,Forward,0.2,"C. Eriksen, Y. Benzia, David Silva, R. Nainggolan, Jonathan Viera","Midfielder, Forward, Midfielder, Midfielder, Midfielder"
3431,João Miranda,Defender,1.0,"J. Vestergaard, P. Jones, J. Murillo, Sidnei, Naldo","Defender, Defender, Defender, Defender, Defender"
3433,D. Godín,Defender,1.0,"N. Aké, R. Thomas, A. Mawson, C. Jullien, J. Alonso","Defender, Defender, Defender, Defender, Defender"
3434,Filipe Luis,Defender,1.0,"Jaume Costa, Jordi Alba, José Gayá, C. Daniels, Luisinho","Defender, Defender, Defender, Defender, Defender"
3436,Javi Manquillo,Defender,1.0,"Cuco Martina, J. Toljan, E. Seka, G. Letizia, William","Defender, Defender, Defender, Defender, Defender"
3441,Gabi,Midfielder,1.0,"A. Zambo Anguissa, I. Rakitić, Illarramendi, E. Skhiri, Pere Pons","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3443,Koke,Midfielder,1.0,"Campaña, É. Banega, Álex Granell, T. Lemar, T. Mangani","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3447,Juanfran,Defender,1.0,"S. Janko, Cédric Soares, Pablo Maffeo, Pedro López, Juanfran","Defender, Defender, Defender, Defender, Defender"
3450,R. Falcao,Forward,1.0,"Aduriz, S. Haller, A. Niane, D. Selke, E. Rivière","Forward, Forward, Forward, Forward, Forward"
3451,Adrián López,Forward,0.2,"I. Perišić, P. Sisto, L. Bittencourt, Richarlison, A. Thomasson","Midfielder, Midfielder, Midfielder, Forward, Midfielder"
3460,Coke,Defender,1.0,"V. Rosier, A. Smith, F. Cacciatore, J. Ikoko, I. M'baye","Defender, Defender, Defender, Defender, Defender"
3463,F. Fazio,Defender,0.8,"V. van Dijk, N. Otamendi, Luiz Gustavo, Bartra, B. Nuytinck","Defender, Defender, Midfielder, Defender, Defender"
3464,Luna,Defender,1.0,"C. Traoré, Luisinho, Rubén Duarte, C. Daniels, Douglas Santos","Defender, Defender, Defender, Defender, Defender"
3465,Fernando Navarro,Defender,1.0,"Rubén Duarte, Danilo Avelar, T. Kongolo, O. Haddadi, E. Pieters","Defender, Defender, Defender, Defender, Defender"
3466,Alexis,Defender,1.0,"K. Zouma, B. Pavard, N. Tomović, A. Mariappa, S. De Maio","Defender, Defender, Defender, Defender, Defender"
3468,Juan Cala,Defender,1.0,"N. Aké, C. Jullien, D. Godín, A. Mawson, Víctor Ruíz","Defender, Defender, Defender, Defender, Defender"
3470,Campaña,Midfielder,1.0,"É. Banega, Álex Granell, Koke, A. Mooy, P. Lees Melou","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3474,Jesús Navas,Midfielder,0.6,"L. Narsingh, J. Iloki, Lucas Vázquez, B. Traoré, N. El Zhar","Midfielder, Midfielder, Forward, Forward, Midfielder"
3475,D. Perotti,Forward,0.4,"M. Gradel, I. Perišić, F. Kostić, L. Sané, Ivi","Forward, Midfielder, Midfielder, Midfielder, Forward"
3476,I. Rakitić,Midfielder,1.0,"E. Skhiri, M. Vecino, Pere Pons, S. Ascacíbar, A. Zambo Anguissa","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3484,Luis Alberto,Midfielder,0.6,"Philippe Coutinho, N. Sliti, Neymar, E. Forsberg, H. Çalhanoğlu","Forward, Midfielder, Forward, Midfielder, Midfielder"
3496,Sergio Postigo,Defender,1.0,"F. Schär, J. Tarkowski, K. Papadopoulos, O. Vizcarrondo, Álvaro González","Defender, Defender, Defender, Defender, Defender"
3503,Raúl García,Midfielder,0.2,"Gerard Moreno, Y. Poulsen, Jorge Molina, Rubén Sobrino, A. Iwobi","Forward, Forward, Forward, Forward, Midfielder"
3510,Timor,Midfielder,0.6,"Jordi Amat, Luiz Gustavo, N. Matić, N. Otamendi, Y. M'Vila","Defender, Midfielder, Midfielder, Defender, Midfielder"
3523,F. Lejeune,Defender,1.0,"Sergi Gómez, C. Kabasele, K. Adénon, Raúl Navas, A. Gamberini","Defender, Defender, Defender, Defender, Defender"
3526,M. Musacchio,Defender,1.0,"A. Mandi, M. Ginter, R. Varane, C. Yamberé, J. Tah","Defender, Defender, Defender, Defender, Defender"
3529,Mario,Defender,1.0,"P. Stenzel, Hugo Mallo, M. Deplagne, B. Bereszyński, Bruno Saltor","Defender, Defender, Defender, Defender, Defender"
3531,C. Zapata,Defender,1.0,"L. Koscielny, Diego Llorente, B. Pavard, J. Gouweleeuw, C. Salcedo","Defender, Defender, Defender, Defender, Defender"
3534,Jaume Costa,Defender,1.0,"José Gayá, Sergio Escudero, Jorge, Filipe Luis, Jonny","Defender, Defender, Defender, Defender, Defender"
3535,J. de Guzmán,Midfielder,1.0,"Dani Parejo, Fàbregas, É. Banega, J. Féret, A. Guardado","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3538,M. Wakaso,Midfielder,1.0,"P. Hetemaj, Thiago Maia, T. Mangani, P. Lasne, A. Dioussé","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3542,Trigueros,Midfielder,1.0,"R. Mandragora, D. Latza, A. Bertolacci, N. Matić, J. Veretout","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3543,Borja Valero,Midfielder,1.0,"N. Kanté, I. Gueye, B. André, G. Wijnaldum, M. Badelj","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3560,Nacho Monreal,Defender,1.0,"Ş. Radu, Samir, A. Diallo, M. Le Marchand, D. Congré","Defender, Defender, Defender, Defender, Defender"
3563,Isco,Midfielder,0.8,"A. Ljajić, David Silva, A. Taarabt, T. Lemar, Marco Asensio","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
3566,Camacho,Midfielder,0.8,"Javi García, Rodri, F. Lustenberger, I. Radovanović, I. Amadou","Midfielder, Midfielder, Defender, Midfielder, Midfielder"
3568,Recio,Midfielder,1.0,"É. Banega, D. Cataldi, Campaña, J. Féret, P. Pogba","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3571,Joaquín,Midfielder,1.0,"J. Brandt, F. Tait, R. Cabella, N. Benezet, M. Lanzini","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3572,Portillo,Midfielder,0.6,"Carlos Soler, Fede Cartabia, Malcom, M. Benassi, B. Traoré","Midfielder, Midfielder, Forward, Midfielder, Forward"
3573,J. Toulalan,Midfielder,0.0,"Álvaro González, J. Gouweleeuw, F. Schär, L. Koscielny, O. Vizcarrondo","Defender, Defender, Defender, Defender, Defender"
3576,Juanmi,Forward,1.0,"M. Mandžukić, M. Philipp, N. Roux, Willian José, S. Kalou","Forward, Forward, Forward, Forward, Forward"
3577,S. Rondón,Forward,0.8,"D. Alli, E. Sala, K. Volland, E. Hazard, Sergi Enrich","Midfielder, Forward, Forward, Forward, Forward"
3595,Beñat,Midfielder,1.0,"Dani Parejo, L. Torreira, João Moutinho, A. Guardado, F. Magnanelli","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3605,Jorge Molina,Forward,0.8,"D. Origi, Y. Poulsen, Raúl García, D. Calvert-Lewin, A. Delort","Forward, Forward, Midfielder, Forward, Forward"
3642,Ramis,Defender,1.0,"D. Lovren, W. Orban, Thiago Silva, M. Pavlović, L. Koscielny","Defender, Defender, Defender, Defender, Defender"
3644,Bigas,Defender,1.0,"J. Alonso, D. Upamecano, J. Morel, A. Laporte, C. Lenglet","Defender, Defender, Defender, Defender, Defender"
3645,Chory Castro,Midfielder,1.0,"P. Sisto, T. Inui, R. van La Parra, S. Darbion, A. Thomasson","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3650,Tomás Pina,Midfielder,1.0,"Oriol Romeu, E. Dier, S. Lobotka, W. Ndidi, Y. Aït Bennasser","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3657,T. Hemed,Forward,1.0,"P. Crouch, Joselu, N. Roux, G. Murray, J. Ayew","Forward, Forward, Forward, Forward, Forward"
3667,De La Bella,Defender,1.0,"C. Daniels, M. Ostrzolek, Y. Andreu, Douglas Santos, G. Bong","Defender, Defender, Defender, Defender, Defender"
3671,Íñigo Martínez,Defender,1.0,"W. Hoedt, J. Vertonghen, D. Heintz, F. Helander, A. Toșca","Defender, Defender, Defender, Defender, Defender"
3674,Markel Bergara,Midfielder,1.0,"E. Skhiri, L. Lerager, Fabián, W. Ndidi, M. Vecino","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3676,Illarramendi,Midfielder,1.0,"A. Zambo Anguissa, Gabi, T. Rincón, W. Ndidi, Fabián","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3678,Xabi Prieto,Midfielder,0.8,"F. Thauvin, M. Benassi, Portillo, X. Shaqiri, Carlos Soler","Forward, Midfielder, Midfielder, Midfielder, Midfielder"
3680,Zurutuza,Midfielder,1.0,"Dani García, Thiago Alcântara, A. Bertolacci, Adrián, D. Latza","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3682,A. Griezmann,Forward,0.8,"Y. Ōsako, Rodrigo, R. Nainggolan, L. Stindl, M. Antenucci","Forward, Forward, Midfielder, Forward, Forward"
3692,Bernardo Espinosa,Defender,1.0,"Naldo, N. Spolli, F. Vicari, K. Vogt, L. Ceppitelli","Defender, Defender, Defender, Defender, Defender"
3695,Álvaro González,Defender,1.0,"M. Škriniar, O. Vizcarrondo, F. Schär, J. Gouweleeuw, K. Papadopoulos","Defender, Defender, Defender, Defender, Defender"
3704,P. Diop,Midfielder,1.0,"E. Skhiri, T. Ndombèlé, I. Gueye, M. Vecino, Fabián","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3705,Adrián,Midfielder,1.0,"D. Latza, A. Bertolacci, Zurutuza, Dani García, T. Monconduit","Midfielder, Midfielder, Midfielder, Midfielder, Midfielder"
3710,K. Babacar,Forward,1.0,"L. Suárez, C. Bacca, H. Kane, K. Benzema, E. Džeko","Forward, Forward, Forward, Forward, Forward"
3714,C. Stuani,Forward,1.0,"R. Falcao, E. Ponce, E. Džeko, M. Balotelli, Maxi Gómez","Forward, Forward, Forward, Forward, Forward"
3735,Juankar,Defender,1.0,"G. Bong, Sergio Escudero, S. Ward, F. Touré, A. Masina","Defender, Defender, Defender, Defender, Defender"
3750,Balenziaga,Defender,1.0,"Filipe Luis, José Ángel, A. Robertson, M. Plattenhardt, K. Gibbs","Defender, Defender, Defender, Defender, Defender"
3788,Jordi Amat,Defender,1.0,"D. Upamecano, F. Uduokhai, J. Vertonghen, Ö. Toprak, A. Laporte","Defender, Defender, Defender, Defender, Defender"
3791,Z. Feddal,Defender,1.0,"J. Morel, E. Moretti, N. Moisander, F. Helander, J. Vertonghen","Defender, Defender, Defender, Defender, Defender"
3795,H. Moreno,Defender,1.0,"A. Laporte, W. Hoedt, J. Alonso, J. Morel, D. Upamecano","Defender, Defender, Defender, Defender, Defender"
3797,Víctor Sánchez,Midfielder,0.0,"J. Stryger Larsen, J. Gomez, O. Sorg, D. Simpson, J. Rivierez","Defender, Defender, Defender, Defender, Defender"
3798,Dídac Vilá,Defender,1.0,"K. Gibbs, Jordi Alba, Jaume Costa, B. Martella, C. Traoré","Defender, Defender, Defender, Defender, Defender"
